living_room,area,age,floor,price
1,150,30,3,17000
1,110,4,2,50000
1,58,12,1,34000
1,55,18,3,28000
1,160,25,4,33000
1,120,35,3,22000
1,60,0,1,30000
1,90,16,6,32000
1,70,40,2,16000
1,110,30,5,25000
1,130,15,3,11500
1,115,5,0,100000
1,80,5,1,18000
1,85,39,1,20000
1,130,45,2,65000
1,120,11,2,30000
1,75,0,6,20500
1,140,40,5,18000
1,100,21,1,12500
1,100,30,1,50000
1,100,26,1,26000
1,82,1,2,37000
1,80,4,3,47500
1,130,27,5,18000
1,165,35,2,72500
1,90,30,5,50000
1,120,6,1,85000
1,200,0,4,44500
1,70,30,3,30000
1,135,7,8,35000
1,60,40,2,15000
1,88,5,1,15000
1,90,50,1,50000
1,95,3,5,25000
1,90,5,5,14000
1,105,35,2,16000
1,105,5,3,25000
1,225,35,2,100000
1,100,30,3,16500
1,85,16,1,10000
1,90,18,2,26500
1,130,26,1,40000
1,160,30,3,20000
1,120,16,5,25000
1,80,0,4,29000
1,100,26,1,12000
1,100,10,3,15000
1,120,15,1,45000
1,84,5,1,20000
1,75,16,5,20000
1,110,50,5,18000
1,100,5,4,40000
1,110,25,3,16000
1,100,31,1,38000
1,75,5,1,27500
1,100,30,3,14500
1,80,19,1,26000
1,150,30,5,25000
1,84,5,3,66000
1,65,0,3,21000
1,95,0,1,100000
1,75,2,4,23500
1,213,0,8,100000
1,130,25,4,36000
1,80,30,3,15000
1,100,0,2,41000
1,60,50,4,39000
1,100,25,1,15000
1,100,30,4,20000
1,80,4,1,14000
1,130,7,2,80000
1,135,18,3,30000
1,90,35,3,26000
1,125,25,3,12000
1,197,4,8,70000
1,90,25,1,21000
1,117,5,2,40000
1,140,35,3,50000
1,100,16,2,18000
1,65,7,6,35000
1,75,20,1,15000
1,76,1,1,32000
1,60,30,3,14000
1,140,55,-1,40000
1,100,0,1,18500
1,110,26,1,16000
1,85,40,1,30000
1,90,40,1,45000
1,85,40,3,15000
1,145,25,4,23000
1,130,35,-1,50000
1,110,35,3,17000
1,100,35,3,38000
1,80,30,3,14000
1,160,25,1,60000
1,120,2,3,23000
1,110,21,2,22000
1,80,2,1,20000
1,81,8,3,48000
1,220,2,5,35000
1,125,15,3,18000
1,120,26,5,16000
1,70,35,1,25000
1,90,25,1,20000
1,53,39,1,15000
1,95,21,3,21000
1,80,7,4,13500
1,90,60,3,40000
1,75,12,4,23500
1,100,6,2,45000
1,74,5,1,35000
1,65,15,1,25000
1,75,8,4,27000
1,120,6,6,31000
1,70,40,2,16000
1,100,12,1,15000
1,90,5,3,25000
1,95,31,1,20000
1,75,30,1,25000
1,170,31,4,75000
1,135,33,3,65000
1,110,30,1,15500
1,100,30,2,20000
1,80,25,2,27500
1,80,30,3,10000
1,80,25,1,15000
1,65,13,1,16000
1,100,16,1,14000
1,180,30,3,12500
1,90,5,1,8000
1,125,5,3,28000
1,135,26,3,17000
1,90,35,1,18000
1,95,30,1,15000
1,105,33,5,40000
1,120,30,1,30000
1,85,55,1,15000
1,110,26,1,20000
1,60,20,2,20000
1,145,22,7,23000
1,65,30,3,20000
1,90,30,4,15000
1,130,11,1,38000
1,90,5,1,27000
1,125,25,3,30000
1,120,21,2,25000
1,85,30,3,15500
1,140,11,2,45000
1,122,0,4,35000
1,100,35,3,25000
1,95,30,1,25000
1,55,29,1,23000
1,130,25,2,25000
1,125,31,1,33000
1,120,15,5,18000
1,85,20,1,15000
1,160,0,4,35000
1,80,4,-1,21500
1,90,30,3,14000
1,150,24,-2,36000
1,110,4,4,15000
1,88,5,4,35000
1,100,15,4,13000
1,90,26,1,10000
1,85,25,5,22000
1,95,30,5,15000
1,130,26,2,23000
1,80,30,3,20000
1,75,30,1,23500
1,85,35,-1,12000
1,140,30,1,18000
1,110,30,3,25000
1,110,31,2,50000
1,70,26,2,26000
1,65,30,3,28000
1,95,40,2,27000
1,100,25,1,12500
1,100,18,4,25000
1,100,7,1,25000
1,110,14,-1,23000
1,90,25,1,25000
1,196,8,2,95000
1,85,11,-1,18500
1,65,21,3,17000
1,65,38,5,17000
1,75,21,4,16000
1,135,20,4,35000
1,100,50,2,20000
1,180,5,3,35000
1,105,14,1,54000
1,65,60,5,33750
1,110,40,1,20000
1,70,40,4,20100
1,75,0,-1,23500
1,95,45,2,45000
1,125,5,6,65000
1,110,30,3,13500
1,80,30,1,35000
1,130,10,7,80000
1,100,30,1,25000
1,65,12,1,25000
1,120,15,1,33000
1,110,33,2,25000
1,105,42,2,20000
1,45,5,2,45000
1,60,14,1,13500
1,90,1,2,30000
1,200,2,4,57250
1,120,30,1,35000
1,90,35,4,25000
1,150,5,2,20000
1,55,1,4,33000
1,114,13,5,35000
1,105,5,1,14000
1,170,31,1,80000
1,85,55,3,15000
1,130,30,3,35000
1,100,8,1,9000
1,100,8,2,18000
1,90,21,1,17000
1,140,8,8,90000
1,60,30,1,8000
1,180,22,3,35000
1,130,25,3,9500
1,85,28,1,15000
1,60,26,1,10000
1,75,0,2,23000
1,115,7,1,50000
1,149,30,5,50000
1,90,20,1,40000
1,140,28,4,24500
1,105,1,4,40000
1,80,5,2,15000
1,85,4,1,12000
1,170,0,3,30000
1,145,27,2,30000
1,80,16,1,18000
1,55,7,2,22500
1,95,35,1,20000
1,130,38,2,30000
1,95,6,2,24999
1,50,40,1,20000
1,130,38,3,20000
1,65,36,4,44000
1,115,0,8,30000
1,100,45,1,20000
1,115,6,5,65000
1,120,25,5,30000
1,180,0,2,85000
1,180,0,2,85000
1,85,30,2,15500
1,150,30,4,35000
1,145,31,1,105000
1,105,0,3,30000
1,50,45,4,50000
1,140,5,2,39000
1,116,40,4,50000
1,120,25,3,20000
1,65,30,3,45000
1,80,5,-1,20000
1,85,25,1,12000
1,90,35,-1,20000
1,110,16,1,40000
1,85,9,-1,25000
1,145,23,4,26000
1,65,25,1,10000
1,80,0,1,24000
1,140,30,1,60000
1,65,35,1,11000
1,140,19,3,45000
1,115,25,1,21500
1,95,17,5,20000
1,85,5,1,26250
1,85,0,5,50000
1,95,11,4,15000
1,90,28,1,20000
1,140,35,3,12500
1,40,26,1,18000
1,95,0,2,28000
1,55,29,1,7000
1,60,30,3,20000
1,65,20,-1,12000
1,110,3,3,12000
1,100,35,1,16000
1,80,10,2,25000
1,95,5,2,15000
1,75,25,1,14000
1,70,5,4,40000
1,55,15,1,20000
1,80,27,1,26000
1,170,40,4,85000
1,85,4,1,14000
1,160,3,1,60000
1,90,35,3,15000
1,95,50,2,25000
1,75,5,1,25000
1,108,30,4,13000
1,150,30,5,40000
1,110,16,4,26000
1,90,5,1,21000
1,110,21,3,27500
1,60,35,3,19950
1,185,25,3,55000
1,185,25,3,55000
1,110,11,4,15000
1,110,10,3,7000
1,80,21,2,22000
1,90,30,3,18000
1,58,5,8,34000
1,70,30,-1,18000
1,75,19,1,10000
1,75,30,1,25000
1,90,25,1,10000
1,110,30,1,33000
1,90,0,1,55000
1,80,21,2,55000
1,130,10,1,20000
1,150,30,1,40000
1,90,45,4,18000
1,65,35,1,9500
1,180,15,2,30000
1,120,0,1,29750
1,135,13,1,60000
1,160,25,1,35000
1,145,20,5,26000
1,90,10,1,20000
1,90,20,2,21000
1,65,40,1,13000
1,150,30,1,12000
1,165,35,1,60000
1,86,20,1,28000
1,100,30,5,30000
1,120,16,2,30000
1,115,26,1,17000
1,135,31,6,18000
1,90,28,3,90000
1,93,7,3,47000
1,80,0,2,25000
1,70,45,-1,12000
1,75,0,7,35000
1,80,40,1,20000
1,65,20,1,13000
1,90,5,8,66000
1,135,4,2,22000
1,95,0,3,85000
1,110,9,1,20000
1,70,11,1,25000
1,152,5,6,50000
1,150,35,2,25000
1,76,4,6,55000
1,85,4,1,19250
1,110,10,3,7500
1,70,7,2,27000
1,120,20,3,25000
1,40,43,-1,13500
1,140,26,1,18000
1,90,8,5,13000
1,60,35,2,11000
1,55,13,-3,18000
1,85,35,1,24000
1,140,25,3,25000
1,65,25,5,15000
1,120,11,2,15000
1,100,31,6,50000
1,120,26,1,36000
1,75,3,1,20000
1,65,35,1,17000
1,165,23,5,20000
1,125,5,3,18500
1,75,30,3,20000
1,90,23,1,20000
1,100,30,3,25000
1,140,30,1,18000
1,180,21,8,40000
1,110,35,3,10000
1,75,25,3,25000
1,130,15,5,35000
1,155,0,2,65000
1,85,40,2,13000
1,100,5,3,25000
1,80,25,3,15000
1,90,5,1,13000
1,110,25,-1,15000
1,100,15,1,10000
1,95,20,5,28000
1,110,1,5,30000
1,200,8,3,100000
1,75,30,2,35000
1,71,4,2,38000
1,100,20,3,35000
1,210,31,4,100000
1,80,21,1,17000
1,80,30,4,25000
1,120,30,-1,80000
1,65,39,1,17000
1,120,7,2,25000
1,120,4,2,12000
1,150,16,6,38000
1,110,10,3,7000
1,75,8,2,27000
1,70,27,5,12000
1,74,13,6,45000
1,85,35,1,35000
1,90,34,3,15000
1,85,4,3,15000
1,110,25,4,40000
1,100,10,3,35000
1,85,26,1,12000
1,90,3,3,14000
1,72,4,2,27500
1,90,5,-1,18000
1,74,26,2,21000
1,165,25,1,10000
1,85,40,1,18000
1,160,10,6,75000
1,85,16,1,15000
1,100,14,3,14000
1,80,0,5,40000
1,100,45,3,40000
1,90,20,3,65000
1,160,5,2,40000
1,110,10,3,15000
1,60,26,1,16000
1,130,21,3,42500
1,65,0,1,22500
1,95,15,-2,12000
1,110,15,2,14000
1,130,10,1,15000
1,230,7,4,40000
1,80,10,-1,25000
1,90,27,1,20000
1,105,16,3,40000
1,130,30,8,75000
1,85,25,2,18000
1,90,30,1,40000
1,90,25,3,20000
1,150,30,4,88000
1,130,32,1,80000
1,110,10,3,6500
1,75,40,1,19000
1,160,35,8,27000
1,120,25,-3,23000
1,95,26,3,19000
1,81,8,4,55000
1,110,26,2,25000
1,70,5,1,15750
1,120,22,4,27000
1,220,0,1,70000
1,90,0,1,23000
1,60,28,4,10000
1,90,40,-3,20000
1,75,30,-1,25000
1,90,20,3,20000
1,73,10,4,17000
1,75,5,1,30000
1,90,0,1,22950
1,80,36,3,15000
1,100,50,2,75000
1,120,27,2,105000
1,75,4,1,18000
1,80,5,1,17000
1,60,4,3,22000
1,140,3,5,80000
1,90,30,3,20000
1,79,5,1,22500
1,105,20,2,16000
1,75,25,3,26000
1,80,25,1,25000
1,110,17,4,17000
1,25,30,1,6000
1,100,5,1,6500
1,120,28,1,57500
1,125,21,7,22500
1,165,30,3,62000
1,134,30,6,37000
1,65,10,1,18000
1,75,8,8,60000
1,80,25,1,7000
1,80,12,6,45000
1,110,5,1,18000
1,45,31,1,10000
1,85,25,1,20000
1,72,4,4,37000
1,150,30,2,40000
1,95,5,1,29000
1,100,27,3,14000
1,73,5,4,25000
1,65,4,2,27500
1,110,30,3,14000
1,95,31,-1,23000
1,160,5,6,74999
1,115,4,8,28000
1,90,30,-1,20000
1,80,21,5,18000
1,100,30,4,17000
1,75,35,1,11000
1,65,31,1,20000
1,110,45,2,55000
1,85,12,6,60000
1,95,20,6,20000
1,95,18,3,16000
1,70,11,1,16000
1,95,4,1,27500
1,40,50,1,10000
1,90,5,1,21500
1,140,30,3,15000
1,95,35,5,20000
1,100,5,1,22000
1,90,30,3,40000
1,125,9,2,38000
1,90,16,1,45000
1,110,31,3,40000
1,92,5,3,60000
1,75,40,-1,10000
1,60,31,2,13000
1,130,10,2,25000
1,45,4,1,17500
1,100,4,6,45000
1,63,14,5,17000
1,75,7,5,27000
1,60,7,2,10000
1,95,36,3,20000
1,146,7,5,35000
1,85,4,1,26000
1,90,13,3,40000
1,100,15,1,10000
1,210,8,4,35000
1,170,0,1,70000
1,75,35,3,75000
1,110,11,1,23000
1,130,25,3,30000
1,60,1,1,18500
1,120,35,4,27000
1,145,25,3,25000
1,95,30,1,60000
1,130,25,1,25000
1,75,10,1,19000
1,95,0,5,18000
1,130,8,3,65000
1,45,12,4,8000
1,90,25,1,15750
1,81,25,1,10000
1,55,30,1,12400
1,85,8,4,18000
1,90,15,3,23000
1,120,2,3,33000
1,90,21,2,25000
1,140,20,-3,10000
1,100,31,3,20000
1,109,25,4,25000
1,155,0,2,36000
1,70,31,5,18000
1,100,40,2,13500
1,90,25,4,35000
1,57,7,3,20000
1,120,30,2,35000
1,65,11,1,22000
1,150,29,2,90000
1,110,15,3,14900
1,42,20,2,20000
1,75,8,6,26000
1,120,15,1,30000
1,80,25,6,7500
1,80,4,2,30000
1,94,5,4,50000
1,100,8,4,10000
1,140,8,3,14000
1,60,30,3,10000
1,59,4,4,27000
1,134,14,4,60000
1,70,16,2,45000
1,90,26,-1,20000
1,85,5,1,15000
1,100,31,2,12000
1,100,40,0,43000
1,75,4,3,20000
1,98,15,4,65000
1,117,28,2,15000
1,75,4,2,26000
1,90,31,1,17000
1,120,40,1,40000
1,100,15,1,17000
1,90,27,1,18500
1,125,21,4,37000
1,75,15,2,25000
1,72,24,1,16000
1,75,0,1,55000
1,95,50,4,55000
1,120,4,3,32000
1,55,6,3,20000
1,110,5,3,20000
1,80,15,3,33000
1,101,6,4,16500
1,100,5,1,14000
1,50,35,1,11200
1,85,24,4,14000
1,90,25,1,23000
1,110,0,2,45000
1,160,8,3,32500
1,110,26,3,40000
1,85,4,4,14000
1,80,50,2,20000
1,95,25,1,25000
1,90,20,1,38000
1,70,30,1,15000
1,58,6,7,30000
1,100,35,4,12000
1,140,30,2,21000
1,80,21,2,16000
1,80,8,1,20000
1,90,8,2,25000
1,70,25,1,12000
1,110,10,1,10000
1,80,5,1,5000
1,85,8,1,15000
1,70,0,1,18000
1,100,5,1,30000
1,80,4,4,35000
1,75,45,3,15000
1,90,26,1,25000
1,120,16,4,20000
1,70,1,2,36999
1,142,26,4,42000
1,130,2,8,80000
1,75,40,3,25000
1,83,5,6,38000
1,145,26,3,17000
1,140,9,1,10000
1,177,7,4,60000
1,85,10,3,19000
1,90,4,1,12000
1,35,28,3,10000
1,33,10,-1,9500
1,95,31,1,5000
1,80,4,4,23000
1,85,0,4,20000
1,67,7,5,30000
1,95,5,1,22000
1,120,25,1,15000
1,70,5,1,15000
1,80,10,-1,13000
1,120,5,3,20000
1,170,9,1,100000
1,80,10,2,85000
1,95,25,1,30000
1,75,35,1,10000
1,110,20,3,18000
1,100,31,1,35000
1,110,5,6,75000
1,100,30,1,35000
1,84,8,8,50000
1,55,6,3,20000
1,100,26,2,25000
1,70,25,1,15000
1,70,5,3,12000
1,100,50,1,12000
1,55,14,1,18500
1,65,7,1,11000
1,125,31,1,30000
1,100,16,2,35000
1,80,10,3,13000
1,230,10,0,95000
1,85,11,1,36000
1,120,17,5,14000
1,130,26,8,30000
1,135,30,1,58000
1,140,2,1,25000
1,125,24,2,22500
1,70,5,1,19000
1,122,30,3,20000
1,80,15,4,17000
1,165,11,2,37500
1,110,5,2,20000
1,15,25,2,8500
1,100,10,4,7500
1,70,30,5,15000
1,50,20,1,12000
1,100,0,4,30000
1,85,3,2,30000
1,90,15,-1,13000
1,110,8,1,17000
1,75,31,4,18000
1,110,5,1,30000
1,65,35,1,35000
1,115,20,3,28000
1,170,1,5,53000
1,85,30,1,15000
1,130,30,2,20000
1,95,5,3,17000
1,70,8,1,25000
1,155,15,3,38000
1,90,5,1,17500
1,85,0,6,100000
1,55,15,-1,13000
1,90,2,1,8500
1,80,30,3,15500
1,75,20,1,23000
1,133,30,6,15000
1,75,25,1,20000
1,124,11,1,75000
1,171,0,4,85000
1,85,26,4,14000
1,140,25,1,60000
1,136,30,1,40000
1,133,0,7,75000
1,130,21,6,25500
1,80,30,3,17000
1,70,40,3,25000
1,96,12,3,75000
1,90,22,2,18000
1,90,0,2,20000
1,55,2,1,25000
1,90,10,1,18000
1,220,20,3,80000
1,25,25,3,9000
1,70,30,1,16000
1,60,20,-1,7000
1,140,12,7,35000
1,110,35,1,14500
1,200,0,8,95000
1,90,5,3,18000
1,220,2,2,95000
1,85,30,1,28000
1,85,11,2,23000
1,100,10,4,6500
1,100,25,5,20000
1,40,60,1,14000
1,100,21,3,21500
1,150,8,3,70000
1,150,26,3,26000
1,110,2,3,19000
1,120,25,1,25000
1,75,4,2,25000
1,85,30,1,12000
1,63,30,1,13000
1,135,28,3,28000
1,125,30,1,25000
1,85,1,1,55000
1,50,11,7,17000
1,120,21,3,18000
1,80,5,1,28000
1,150,30,1,38000
1,59,1,5,32500
1,100,34,1,17000
1,86,4,1,51500
1,90,26,1,13000
1,60,9,-1,20000
1,100,7,2,7500
1,145,26,3,22000
1,90,4,2,19800
1,105,30,4,18000
1,75,0,6,25000
1,90,20,2,20000
1,30,15,1,15000
1,115,9,1,50000
1,130,30,5,32000
1,75,13,1,16000
1,87,17,5,25000
1,180,26,3,52500
1,95,31,5,37500
1,120,31,2,55000
1,86,3,2,17000
1,100,27,3,21000
1,65,10,-3,15000
1,95,20,5,7500
1,80,20,1,28000
1,160,14,1,60000
1,130,35,1,10000
1,100,15,2,25000
1,87,15,5,23000
1,85,5,3,30000
1,95,40,1,30000
1,200,30,0,60000
1,110,8,2,6500
1,75,25,4,20000
1,80,31,5,60000
1,100,5,3,25000
1,120,22,5,22500
1,80,4,3,30000
1,85,23,1,10000
1,157,8,3,59999
1,85,31,1,26000
1,120,11,2,26000
1,85,25,3,22200
1,73,16,3,40000
1,100,26,3,25000
1,180,25,2,60000
1,60,39,1,14000
1,80,15,3,45000
1,65,8,3,50000
1,105,30,1,58000
1,200,28,3,90000
1,100,25,1,14500
1,165,7,5,75000
1,90,21,1,21000
1,65,45,3,45000
1,75,5,2,32000
1,55,35,2,11500
1,110,20,2,26000
1,120,32,1,40000
1,80,25,-1,10000
1,90,20,2,28000
1,135,32,2,22000
1,85,3,2,8500
1,100,5,1,18000
1,75,34,1,20000
1,130,3,6,105000
1,198,12,2,36500
1,75,30,2,20000
1,75,41,3,55000
1,100,7,1,6500
1,68,5,2,12900
1,65,3,1,22000
1,230,20,2,75000
1,95,8,2,26000
1,120,2,-1,14000
1,220,30,3,85000
1,120,31,4,38000
1,95,31,4,20000
1,85,25,1,16000
1,60,30,1,21000
1,50,5,4,22000
1,140,25,2,40000
1,85,10,6,50000
1,90,11,1,20000
1,177,7,5,70000
1,75,25,3,18000
1,95,9,-2,16000
1,180,22,1,60000
1,80,21,1,21000
1,120,1,8,40000
1,90,30,2,20000
1,50,5,1,25000
1,80,26,2,21000
1,85,21,2,15000
1,160,13,1,100000
1,130,31,5,75000
1,120,10,5,40000
1,84,7,3,55000
1,180,40,5,21000
1,90,16,3,50000
1,180,25,3,60000
1,160,30,1,35000
1,110,16,1,20000
1,90,53,3,35000
1,100,3,4,37000
1,65,4,4,25000
1,160,20,3,85000
1,110,1,3,80000
1,90,9,3,19000
1,45,8,6,27500
1,90,28,4,14500
1,55,4,1,16000
1,75,26,3,26000
1,50,1,2,20000
1,135,13,1,60000
1,200,2,4,96000
1,75,50,1,23000
1,55,20,1,21000
1,80,21,4,15000
1,76,6,1,48000
1,100,30,4,23000
1,70,5,1,27000
1,78,3,3,24500
1,85,0,1,25000
1,230,24,3,80000
1,75,18,5,31500
1,65,60,2,18000
1,80,21,3,20000
1,150,8,5,35000
1,110,26,3,20000
1,60,0,1,38000
1,85,50,5,40000
1,101,6,8,55000
1,165,25,3,70000
1,85,5,2,35000
1,90,30,1,12000
1,133,0,3,90000
1,75,34,3,21500
1,130,35,5,32000
1,100,25,4,13000
1,65,26,3,20000
1,68,7,1,23000
1,135,6,6,63500
1,95,16,2,22000
1,85,8,8,45000
1,140,25,2,55000
1,100,30,5,8000
1,100,35,1,15000
1,70,5,-1,22000
1,50,8,1,40000
1,110,10,3,10000
1,145,8,3,65000
1,86,6,2,51000
1,65,3,3,28000
1,100,11,1,22000
1,75,28,1,25000
1,50,0,3,25000
1,180,35,-1,75000
1,220,30,3,65000
1,85,11,1,20000
1,85,4,1,25000
1,50,12,2,24000
1,90,26,1,45000
1,65,16,5,20000
1,85,0,1,19500
1,45,5,3,11000
1,160,25,3,55000
1,70,18,1,9000
1,40,29,1,20000
1,160,35,3,95000
1,75,15,5,45000
1,90,29,3,15000
1,60,21,4,35000
1,100,0,6,60000
1,110,4,1,65000
1,120,26,1,21000
1,110,30,0,20000
1,15,12,1,12000
1,180,30,3,55000
1,45,50,3,20000
1,83,0,1,70000
1,105,30,1,20000
1,75,1,3,23000
1,120,2,3,69000
1,70,25,1,23000
1,40,5,1,18000
1,95,15,2,45000
1,60,30,1,25000
1,180,25,0,14000
1,55,4,1,25000
1,110,40,3,40000
1,55,10,1,25000
1,105,4,3,53000
1,80,1,5,45000
1,70,5,1,23000
1,35,26,2,30000
1,100,26,3,40000
1,75,5,1,27000
1,110,26,1,17000
1,70,26,-1,8000
1,90,5,1,50000
1,165,21,4,22000
1,50,3,4,18000
1,60,5,1,25000
1,70,3,1,40000
1,65,5,2,27000
1,75,4,2,26500
1,70,5,6,40000
1,50,5,2,18000
1,68,1,4,45000
1,70,3,5,40000
1,70,12,1,27000
1,65,5,1,25000
1,110,2,4,65000
1,50,5,3,20000
1,65,5,1,22000
1,70,1,3,50000
1,65,5,2,27000
1,70,1,4,45000
1,73,17,1,27500
1,85,1,2,57000
1,100,1,1,100000
1,85,0,2,64000
1,45,5,2,20000
1,50,5,2,22500
1,70,1,5,45000
1,55,11,1,18500
1,35,16,1,18500
1,55,5,-1,18000
1,100,11,6,60000
1,100,2,3,60000
1,93,4,3,60000
1,60,8,4,65000
1,45,0,-1,18000
1,70,2,3,50000
1,96,15,5,55000
1,45,11,2,18000
1,100,2,3,50000
1,70,2,3,50000
1,120,2,3,69000
1,70,1,3,50000
1,120,4,6,100000
